Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
1,2.0,male,8.02906733367773,4.0,,177.34963931594683,Q
0,3.0,male,,3.0,1.0,169.18233284058988,Q
0,3.0,female,65.23529872175666,0.0,4.0,189.42929802863225,Q
0,3.0,female,3.6388375196173213,4.0,1.0,109.78894164317298,S
1,2.0,male,,3.0,5.0,6.349418639041218,C
0,2.0,male,4.881024617456333,2.0,3.0,7.155607745916858,
0,1.0,female,27.444739012149615,3.0,1.0,,S
1,2.0,male,41.23383026371417,1.0,3.0,89.87808657846855,S
1,1.0,male,43.055470508415674,0.0,2.0,92.99278540626246,Q
1,3.0,male,22.145674021785968,0.0,,83.07892375595722,Q
0,3.0,female,73.01615403826166,,3.0,183.95653277279095,
0,2.0,male,30.092760399881143,,4.0,75.03821847810903,S
1,3.0,male,4.598462321262847,1.0,3.0,,S
1,3.0,male,24.717941811769524,0.0,0.0,181.05863478936996,C
0,2.0,male,42.957644380988285,2.0,0.0,102.40284514979618,S
0,1.0,female,33.24952398447033,4.0,0.0,92.15291728619222,Q
1,2.0,female,22.633559008841473,5.0,3.0,,C
1,1.0,female,11.374536731381076,3.0,5.0,143.05444398977707,C
0,2.0,male,,5.0,5.0,69.06434773626016,C
1,2.0,female,79.69547412781115,2.0,,24.99688455530608,C
0,3.0,male,27.033828548386683,,0.0,56.64621803558367,Q
0,2.0,female,31.14806248995171,4.0,4.0,30.5505586333983,C
0,2.0,male,,0.0,3.0,62.472793776454814,Q
0,1.0,female,57.756876504107765,0.0,4.0,56.05520528825581,S
1,3.0,,,2.0,4.0,129.35372765790913,Q
1,1.0,,,,0.0,191.12672554868203,C
0,1.0,male,45.24031514908455,,5.0,138.7200278044443,
0,3.0,male,36.58081603606855,3.0,1.0,,S
0,3.0,,,5.0,2.0,157.90579042864647,S
0,3.0,female,76.27150401168468,5.0,3.0,146.93613630387878,C
0,2.0,male,63.769631259314735,3.0,3.0,85.74207834160157,Q
1,3.0,male,4.161037312274823,1.0,3.0,68.3349280583569,Q
1,3.0,male,27.252482948456812,2.0,2.0,170.02408763221925,C
1,3.0,male,38.173030111146595,4.0,,181.55168042115602,C
1,,,25.846888204519317,2.0,5.0,93.11708626193175,S
0,1.0,,56.31481730560606,3.0,4.0,6.767304146395661,Q
0,2.0,female,66.2752628391439,4.0,5.0,159.54355648676173,C
0,1.0,female,58.776262519636454,0.0,3.0,60.58842389209687,C
0,2.0,male,79.15732965943374,0.0,4.0,6.9281336782995435,Q
0,1.0,female,22.5312641835493,4.0,0.0,161.97276900034382,S
1,,female,70.1241701069293,2.0,5.0,105.89576681929515,S
0,1.0,male,61.563190548784405,2.0,0.0,138.61609553600147,S
1,2.0,male,29.61212184709354,0.0,0.0,183.3645151231731,Q
1,1.0,female,58.99583894890053,0.0,5.0,110.52889687693055,C
1,3.0,male,9.22200055704151,3.0,3.0,103.12284415289832,C
1,2.0,female,63.35734510490364,,,,C
0,3.0,female,43.054117604381105,2.0,3.0,64.51279771579075,C
1,3.0,female,24.090923644031,3.0,,160.32570287578093,Q
1,2.0,male,52.80640684095023,2.0,0.0,92.56070288925773,S
1,3.0,female,51.687979898438314,0.0,3.0,36.88761067858348,S
0,3.0,male,17.549411594848376,,2.0,,S
0,1.0,male,,,2.0,97.21942278804698,
0,3.0,male,35.25618436523224,4.0,4.0,95.66622960545743,C
1,3.0,male,45.99143767820927,5.0,1.0,132.42436425005224,C
1,3.0,male,70.25181699127728,1.0,,96.85815816030244,Q
0,,,74.32912685615996,3.0,2.0,32.97776230617187,S
1,2.0,male,42.775612234384546,,5.0,104.02156253571015,C
0,1.0,male,60.55047521771505,1.0,0.0,181.8239337577749,C
0,3.0,male,35.704958513911755,3.0,1.0,,C
1,3.0,male,59.94049036925855,4.0,5.0,139.50215499066104,S
1,2.0,male,17.179320470194188,3.0,0.0,120.80255666827767,C
1,3.0,female,30.31411404947898,5.0,2.0,150.97421670880152,S
1,2.0,male,51.104011906275566,,4.0,34.367053318380584,S
0,1.0,male,2.4344792829592277,0.0,3.0,188.61304069666895,
0,1.0,female,58.074443516777364,1.0,5.0,126.08845341459593,Q
0,3.0,male,67.00730460018518,3.0,3.0,170.1788718497717,S
0,3.0,female,32.532191226422164,3.0,2.0,53.08831891764594,S
0,3.0,,36.387450956995984,,2.0,149.1855134326025,S
1,,,68.25129476510595,5.0,5.0,157.3009873451142,C
0,3.0,female,,5.0,,82.49987811547976,
0,3.0,male,23.763809633636626,4.0,5.0,79.87092331226731,C
0,1.0,male,26.59411241836158,,0.0,133.2702716800211,Q
1,3.0,female,54.631380358857136,2.0,1.0,23.21449794324211,S
1,1.0,female,45.49264930340473,2.0,3.0,148.44670929241425,C
1,3.0,male,13.816136116623259,4.0,0.0,,C
1,1.0,,25.484462829104146,,1.0,42.165108718561065,Q
0,3.0,female,,2.0,3.0,,Q
0,1.0,female,55.36578050105881,3.0,0.0,24.173115082932945,S
1,2.0,male,78.89197109715603,1.0,4.0,194.50920783797406,S
1,1.0,female,61.59398986848078,2.0,5.0,174.33726084507063,C
0,1.0,male,75.41598013934363,1.0,,127.12895481931362,C
0,,male,18.078897335767557,,5.0,164.71620385552322,C
1,3.0,male,61.94730511053713,0.0,4.0,178.07810947496574,C
1,3.0,female,,5.0,1.0,55.5977516665046,C
1,3.0,,53.99004171521118,4.0,2.0,,Q
1,2.0,male,38.07329997149907,4.0,0.0,42.98478780933235,S
0,,male,28.394045681685423,4.0,1.0,85.60174150901899,Q
0,1.0,male,69.12994383115404,2.0,,113.86062809347688,S
0,2.0,female,68.48714771994493,1.0,5.0,144.20873779943634,S
1,1.0,female,2.761834686992843,5.0,5.0,10.877556955892967,S
1,1.0,male,49.150904673505046,,5.0,61.649335491746854,Q
0,1.0,male,30.058745721355557,0.0,2.0,,C
0,,female,33.83721911853549,5.0,0.0,74.68689243407816,S
0,3.0,male,66.7312183982833,4.0,0.0,156.1298858477512,S
0,2.0,female,25.477341950686583,3.0,2.0,132.07217142438967,Q
1,1.0,female,75.50085604037199,0.0,3.0,50.70828347612848,Q
0,,male,15.19107228339912,1.0,5.0,,C
0,,male,53.35507144608604,0.0,1.0,127.66416374947482,C
0,,female,54.09630029408741,2.0,0.0,92.84112890242776,S
0,1.0,female,20.923417752805538,3.0,2.0,,Q
0,2.0,female,,2.0,3.0,68.64297003708359,C
0,2.0,female,66.9490809138153,5.0,4.0,,C
0,2.0,female,61.18261514144124,4.0,2.0,26.085734606178146,C
1,1.0,male,26.998574544866006,4.0,3.0,111.64725875671947,Q
1,1.0,female,43.182567207859776,0.0,4.0,153.91148361294805,Q
1,3.0,female,5.872743403994541,4.0,3.0,117.21604332633247,
1,3.0,female,,4.0,0.0,166.1268161627837,Q
0,,male,39.379824149971526,5.0,2.0,,Q
1,3.0,,7.791925087057716,1.0,4.0,,S
1,1.0,female,67.62325603646306,,3.0,123.83594521332934,S
0,3.0,female,57.72249059850418,2.0,4.0,136.82030438367192,Q
0,1.0,male,75.54705998123109,2.0,,140.67832975256826,S
1,2.0,male,55.783885571158145,1.0,2.0,147.1482582840868,Q
1,2.0,male,75.29170840871267,0.0,0.0,132.02881337822328,S
0,1.0,male,,1.0,4.0,,S
1,,female,48.41727027389558,2.0,,140.58460713244781,C
0,2.0,male,78.1807133154746,3.0,3.0,,Q
0,2.0,female,51.72820260227657,4.0,5.0,198.7285871950573,S
0,3.0,female,3.4321389399989815,5.0,4.0,140.20567515671956,S
0,3.0,male,58.18041935381134,3.0,5.0,138.93192717155205,
1,1.0,male,72.53202667885584,3.0,3.0,105.38859158548453,S
0,3.0,male,63.850839733751805,4.0,4.0,174.2449671740972,C
0,3.0,male,47.12282853740839,1.0,0.0,199.38277858242586,S
1,,female,54.03297753438779,0.0,0.0,156.91374968849925,C
0,1.0,female,79.22515135088207,3.0,,124.43757368227264,C
1,1.0,female,,0.0,0.0,20.396191251655797,Q
1,2.0,male,53.712341462025925,5.0,4.0,146.71413068727736,Q
1,1.0,female,,5.0,4.0,143.16950587348032,
0,2.0,male,51.567141330307436,5.0,0.0,156.2357888228392,Q
1,3.0,female,49.002262494831164,2.0,1.0,29.288300737900418,Q
1,2.0,male,13.123089736544804,3.0,,132.477837524598,Q
0,2.0,female,17.332985013478893,5.0,2.0,62.66616146557656,S
1,,female,50.108736665413865,2.0,1.0,153.25289246355257,S
1,2.0,male,11.130165836998156,5.0,0.0,51.872921036135914,Q
1,1.0,female,21.949289135295505,,3.0,138.3758419799801,Q
1,1.0,female,66.9843982713022,,4.0,62.52362466187604,S
1,1.0,,26.84022897412945,2.0,3.0,6.753887099399072,Q
0,1.0,male,39.55675234530337,5.0,5.0,128.50479283475363,C
1,2.0,male,,2.0,2.0,27.08747121598986,S
1,2.0,,18.944778018118758,5.0,,133.56183719370173,S
0,3.0,male,31.78045537128282,1.0,3.0,185.4938424296028,C
0,2.0,female,48.910164267940104,0.0,2.0,194.0029571711626,Q
0,2.0,male,60.6717754308138,5.0,3.0,51.005002028884455,C
1,2.0,female,72.2306175503037,0.0,3.0,,Q
0,3.0,female,,3.0,2.0,73.94288899012587,
1,1.0,male,62.35456587543721,1.0,4.0,180.58912918585656,S
1,2.0,female,19.038136090871525,3.0,3.0,,S
0,3.0,female,2.959937073362698,0.0,2.0,19.41473474592391,Q
0,3.0,male,31.31814049809428,1.0,3.0,84.39171380606908,C
1,3.0,female,12.182359228038043,,4.0,70.77697607188645,S
0,1.0,,57.12062414762555,1.0,2.0,158.110299041039,Q
1,2.0,male,53.229316359231625,1.0,3.0,,S
0,3.0,male,4.473759688094932,,0.0,138.49473754235134,
0,1.0,female,67.09090855134514,2.0,4.0,122.47487484013588,S
0,3.0,female,20.650718037003397,2.0,3.0,195.2495502240386,
1,,female,35.14593896379233,2.0,1.0,187.8680665763149,C
0,3.0,female,53.76676510100365,0.0,2.0,88.40140537405014,Q
1,3.0,male,,1.0,3.0,146.0977512700241,C
1,3.0,female,35.86173642119553,5.0,4.0,166.74471832633824,Q
1,1.0,male,,4.0,4.0,180.28272200311832,Q
1,2.0,female,32.7140403915403,5.0,1.0,18.286181436414317,S
0,2.0,female,61.4229835643787,0.0,1.0,63.905365858331876,S
1,2.0,female,,4.0,5.0,,C
1,2.0,female,33.66627382800637,,5.0,89.71696048787634,
0,1.0,,34.46328032344723,,3.0,38.00662638950671,Q
1,1.0,male,56.50754139956852,0.0,0.0,,S
0,1.0,female,75.47898808731685,0.0,,134.32679382319893,S
1,3.0,female,22.097814278909457,4.0,0.0,101.98596444225996,S
0,3.0,female,35.771392316497014,5.0,0.0,134.82965356353506,C
1,3.0,female,63.88188624063179,5.0,3.0,17.956118204490558,Q
0,2.0,,49.165791980549045,3.0,2.0,175.817529682945,Q
1,3.0,female,9.736321173152422,0.0,2.0,188.11849245970834,Q
1,2.0,male,50.59088610941899,2.0,2.0,125.49194770313649,S
0,3.0,female,,1.0,1.0,176.8712447341949,C
0,2.0,male,41.30705879219393,3.0,4.0,30.631973246401422,C
0,3.0,male,42.79915814517464,3.0,1.0,160.5025394148805,S
0,,male,70.2200656157738,4.0,4.0,28.233897727155824,C
1,1.0,male,37.537047646982614,3.0,5.0,84.56199514201965,C
1,3.0,male,23.075951356635642,5.0,4.0,68.14461423886362,Q
0,,female,19.246341509066493,4.0,,119.19040591798858,S
1,1.0,male,70.06589825806256,4.0,,63.79533437170904,S
0,2.0,female,14.509857499040043,2.0,2.0,129.27615778509087,S
0,1.0,male,34.643616309768355,0.0,1.0,76.64052138463178,S
1,,male,15.786676079228812,3.0,5.0,172.85412430094058,Q
1,2.0,female,62.091019169035654,0.0,1.0,128.60734884282425,C
1,3.0,male,38.4754385579949,0.0,3.0,46.983167977681994,C
1,2.0,male,28.740351553988152,0.0,4.0,70.54523729547698,Q
1,3.0,male,29.52687160949088,4.0,5.0,170.2470730871979,C
1,3.0,male,68.32492233111537,0.0,2.0,,S
1,2.0,female,44.74814238926061,3.0,0.0,109.4808177853008,Q
0,1.0,male,57.711560239369824,4.0,0.0,131.54367751070487,Q
0,2.0,male,71.86604278380408,3.0,3.0,72.82288166925377,S
0,3.0,female,72.23759240721073,4.0,2.0,62.32583299782332,S
0,2.0,female,26.95221529269119,1.0,0.0,97.67470600856558,S
0,2.0,male,76.24364978856444,1.0,0.0,46.901789558093874,C
1,3.0,male,2.96519467915383,1.0,5.0,,S
0,,female,30.770009320277087,1.0,,17.105304386247035,Q
0,2.0,male,71.76810974319848,4.0,,64.27420381434607,C
0,3.0,female,22.696313505541653,0.0,2.0,67.53729820589601,C
0,3.0,male,22.57343457538415,2.0,0.0,,
0,,female,24.90716052146921,5.0,5.0,119.99712096584662,C
0,1.0,female,49.372757402906856,2.0,5.0,158.53957295608208,S
0,2.0,female,35.62828927353395,1.0,5.0,13.848564292162878,S
1,1.0,male,58.41205207191406,0.0,1.0,25.774655253632524,S
1,1.0,male,71.6979407626086,,2.0,,S
0,1.0,male,54.26175062048599,0.0,4.0,126.59216213643897,
1,1.0,male,17.152870895608466,3.0,5.0,42.241495955339566,Q
1,2.0,female,,2.0,2.0,83.93510414303896,C
1,3.0,female,21.894936994450802,0.0,3.0,110.04113749641645,
1,3.0,female,12.841649330924492,0.0,1.0,169.50391668180114,Q
0,,male,8.107415030015911,5.0,4.0,16.780338380426365,S
1,3.0,male,45.50731551262708,2.0,5.0,121.36084642663566,C
1,3.0,male,9.987234535971492,0.0,5.0,144.82200470940336,
1,3.0,female,11.96329484489783,3.0,1.0,,C
0,2.0,male,24.702407967044234,0.0,1.0,162.39621526697596,C
0,1.0,male,23.25058776507264,3.0,0.0,58.86432614522832,S
0,3.0,female,48.734921316239245,1.0,5.0,143.36794280626168,C
0,2.0,female,65.52287707834184,0.0,2.0,153.83918756076054,S
0,3.0,male,61.1466228400285,3.0,1.0,147.29842248408704,Q
0,3.0,female,21.736271922601663,2.0,1.0,,S
0,1.0,male,20.379529340892415,1.0,3.0,181.22734536165933,C
1,1.0,female,77.29753087845044,0.0,3.0,24.193824452921348,C
1,1.0,female,,,3.0,25.428952247818174,Q
1,3.0,,,3.0,1.0,,Q
0,3.0,,16.77855301066999,5.0,4.0,54.21263292168682,Q
0,3.0,male,75.83546152409166,0.0,2.0,16.415577280265197,S
0,1.0,male,28.042275501374057,3.0,1.0,83.23969029121812,S
0,2.0,female,35.78779013756693,0.0,0.0,164.87599780608522,C
0,3.0,female,56.8625285016061,1.0,5.0,29.680179643726174,Q
1,3.0,female,47.42585506638756,1.0,4.0,136.00918450187115,Q
1,3.0,female,26.117207046839003,,,5.705093045455701,S
0,2.0,male,44.75264235355806,0.0,2.0,26.39880220642774,C
0,3.0,male,58.725843864668015,4.0,4.0,73.41581742485494,Q
0,2.0,male,4.344460726296875,0.0,2.0,21.302444799760735,S
0,3.0,female,1.8847451152006252,0.0,4.0,169.95082515023702,S
1,,female,37.187288186758416,5.0,5.0,173.49374811336642,Q
0,3.0,male,11.41509280647762,5.0,2.0,152.33628710440723,Q
0,,female,53.48319902571244,1.0,3.0,52.283528122145405,
0,1.0,male,,5.0,3.0,107.03317967179606,Q
0,1.0,female,,0.0,4.0,40.916762477057425,S
1,1.0,female,16.616004013067247,2.0,4.0,59.849297764256605,Q
0,3.0,male,44.33020327418083,0.0,2.0,105.62103197388926,Q
0,1.0,male,10.168223291380944,4.0,2.0,148.32769264985558,C
1,2.0,female,2.8254413702109407,,5.0,,S
1,1.0,male,5.039399410429078,1.0,1.0,62.8558560374768,Q
1,1.0,male,76.38641687970949,5.0,3.0,185.69116297152485,S
0,1.0,female,12.24061127026393,2.0,1.0,88.6790469674682,C
0,3.0,female,56.96978199780998,3.0,1.0,188.0795864123163,S
1,1.0,female,6.366170133603274,2.0,0.0,,Q
1,2.0,male,9.544667826579392,,,107.69866609172611,Q
1,1.0,female,41.20122386133744,5.0,0.0,61.16858190804586,C
1,1.0,female,37.72480348219315,4.0,0.0,159.20147767165292,
1,1.0,female,,1.0,1.0,,C
1,2.0,female,75.64200078863826,2.0,,54.14913763605375,S
0,1.0,female,62.589082760854744,2.0,5.0,158.05158235236004,S
0,2.0,male,48.56604458006063,1.0,2.0,89.56095532274583,S
0,2.0,female,36.94186507404787,0.0,1.0,44.29989771259502,S
1,1.0,female,29.138104211945265,1.0,2.0,131.96952026570327,C
1,2.0,male,75.81991621106887,5.0,5.0,147.88856296942816,S
1,,female,48.62979610255016,,4.0,29.38889169286097,S
1,,female,46.746729687193564,4.0,,59.01115069511216,S
1,1.0,male,19.320188619744275,1.0,,48.14896729758548,S
1,2.0,female,4.689127612923933,3.0,3.0,79.07165260867816,C
0,2.0,male,75.66989780100401,5.0,2.0,153.87175463733257,C
0,1.0,female,25.78508544872766,5.0,5.0,144.17307994349324,Q
1,3.0,male,35.96453284263224,5.0,0.0,134.19216252482227,Q
0,2.0,male,10.05655554327084,0.0,2.0,6.225681444375285,S
1,2.0,female,67.11702206283407,3.0,5.0,32.71794610917594,S
0,,male,3.1829147956185198,1.0,,,
1,3.0,male,66.88527020582862,0.0,4.0,58.03138997757567,Q
1,1.0,female,12.082516010249376,5.0,5.0,33.5531756215355,S
0,3.0,female,71.03856489786102,3.0,2.0,85.01153253740848,Q
0,1.0,male,,3.0,4.0,19.660214077735056,Q
1,3.0,female,14.008950738077102,0.0,4.0,151.25432712561724,
1,2.0,male,45.69962143589798,5.0,4.0,158.60555352274048,C
0,1.0,male,25.699848834062337,0.0,0.0,,S
0,1.0,,15.080414814015093,2.0,5.0,22.492451023183726,S
1,1.0,female,68.87539375347757,5.0,2.0,178.5662180616178,C
0,3.0,male,32.87829855407112,0.0,2.0,193.29898659808234,C
1,2.0,female,32.48495343486522,1.0,5.0,44.46089426274893,C
1,1.0,female,14.421047309722981,5.0,,142.40476479094036,
1,1.0,male,31.262188410776517,4.0,2.0,169.1780329752847,Q
1,,male,69.85773085997916,5.0,2.0,110.26948689582694,S
0,,,29.687168128681236,2.0,4.0,68.04800440771604,S
0,2.0,male,76.17668143748325,0.0,3.0,,Q
0,3.0,male,75.75840303746261,4.0,3.0,104.89240640296813,Q
0,2.0,male,12.446994085280336,2.0,4.0,83.12422361666545,C
0,1.0,female,15.007589028288946,,0.0,186.3192862585727,Q
0,2.0,male,69.15125155621924,5.0,,150.0572066337879,S
0,1.0,female,32.02811259505282,4.0,2.0,52.05382023971798,S
1,3.0,female,1.3455446003577376,0.0,3.0,119.18365152737435,C
0,3.0,male,22.63587375672431,0.0,4.0,139.29438443157764,C
0,3.0,female,48.21269046244924,,5.0,32.3305022319154,S
1,1.0,male,64.14201131083747,2.0,5.0,74.89301976412901,Q
0,2.0,female,11.537700750367504,4.0,0.0,181.5819149127636,
0,3.0,male,9.732767788922093,1.0,4.0,115.5987545361143,S
1,1.0,male,73.8453196322142,2.0,3.0,47.31456048176179,Q
0,1.0,male,60.34072105798403,3.0,3.0,28.943035633234402,
0,2.0,male,47.592588461468196,3.0,2.0,106.05424422760116,S
0,3.0,female,61.76575640967832,2.0,1.0,111.79871599068309,S
1,1.0,female,34.87949454322444,0.0,0.0,70.21081801414941,C
0,2.0,female,60.918004037421,0.0,0.0,127.93112554172811,
0,3.0,female,30.372436310688325,3.0,1.0,18.393513812780803,C
1,2.0,female,20.283471226915587,0.0,5.0,33.30224018689742,C
0,2.0,male,58.59206028214452,0.0,5.0,111.52339509719555,Q
1,1.0,male,,2.0,,,S
1,1.0,male,78.5287912417694,5.0,3.0,176.77720917326462,Q
0,1.0,male,28.609329402339977,2.0,4.0,32.71854223902078,S
1,2.0,male,73.81646622195422,0.0,0.0,136.4143754464846,S
1,1.0,female,74.70404133679928,2.0,1.0,81.28467113431292,Q
0,2.0,male,,4.0,2.0,82.95861077073845,C
1,2.0,,64.05947334545306,3.0,2.0,154.15345807917305,
1,1.0,female,35.212885906420645,5.0,3.0,102.39511616371823,C
0,3.0,female,73.4844534511975,,0.0,146.50281541055395,Q
0,3.0,male,36.559817538183864,4.0,4.0,103.51228960679,Q
0,,male,59.799993669651926,0.0,0.0,120.61654157402637,S
1,2.0,female,37.89042532394003,0.0,5.0,153.3393524345845,Q
0,2.0,male,18.996259701315637,4.0,2.0,123.4252048696487,S
1,,male,16.748660186630218,4.0,0.0,125.04494633081377,S
1,1.0,male,34.6090643462513,1.0,,158.89782032838093,S
1,2.0,female,,1.0,1.0,190.0719290847778,S
1,1.0,male,48.80064732928058,3.0,1.0,,S
1,1.0,male,55.401713902142916,,2.0,117.5378456590605,Q
1,3.0,female,23.303781707823454,2.0,4.0,21.823265758041394,S
1,3.0,female,,5.0,4.0,74.96675671092905,C
0,3.0,female,4.507225932576833,1.0,0.0,85.34959904843026,S
0,1.0,male,65.58506086069153,0.0,2.0,167.87127678068995,S
1,1.0,female,,4.0,3.0,105.11151841450697,S
1,1.0,male,33.143445947349,2.0,4.0,,Q
0,2.0,female,1.8661285973919246,5.0,4.0,8.706443005005916,C
1,1.0,male,14.413618524524843,2.0,5.0,95.57607057752153,C
0,3.0,female,,2.0,1.0,180.75694470689893,C
0,3.0,male,49.354266138104876,0.0,,48.74121231462809,Q
0,1.0,male,,1.0,4.0,11.146826134887021,Q
1,1.0,female,21.056836865924385,,5.0,89.51470307412791,S
1,3.0,female,,5.0,4.0,142.3642050262811,Q
0,1.0,male,55.35073770036991,1.0,5.0,93.62038383408655,
0,3.0,female,26.50234531939362,3.0,2.0,94.69577113469684,C
0,,male,44.0935636965,0.0,2.0,135.6119830414723,Q
0,3.0,female,12.634630871367811,1.0,1.0,54.60581761519455,Q
0,2.0,female,36.75259577141103,1.0,0.0,,C
1,1.0,male,70.61458982489563,2.0,5.0,34.857138526618016,C
0,,,34.27411900620587,5.0,4.0,82.17136803076761,C
1,2.0,,67.32576981155833,2.0,0.0,132.921581151829,C
0,1.0,male,47.63001585551586,5.0,2.0,166.53195640988855,C
1,2.0,male,16.158260335086183,0.0,4.0,159.34855887718578,Q
1,1.0,female,46.90739333113382,1.0,0.0,145.72869186500108,Q
1,3.0,male,40.972683003408015,4.0,5.0,75.02379478959625,
1,1.0,female,32.49266548051433,5.0,5.0,28.84934167727615,S
1,3.0,female,10.450804721769556,5.0,0.0,47.28267245013317,S
1,,male,33.919984443931156,2.0,5.0,173.64259384241458,Q
0,2.0,male,,2.0,3.0,172.1796171758686,
1,1.0,male,8.80275506050135,3.0,2.0,190.55436624510807,
0,2.0,male,33.85740610168457,5.0,1.0,19.817787119630612,Q
1,1.0,male,25.125137075508633,,,109.67777162910393,
1,3.0,male,74.11800174311566,1.0,3.0,131.49319375632552,Q
0,3.0,female,30.680758625041374,1.0,0.0,143.57818852803703,Q
1,1.0,female,60.87079164369591,1.0,5.0,130.5533308270339,C
0,1.0,male,,5.0,3.0,,
0,,,,2.0,3.0,75.0969573764216,Q
0,,female,,0.0,5.0,39.98939056641902,Q
0,,female,75.410492854228,,2.0,44.89375756933551,C
1,1.0,female,42.87699125623949,5.0,5.0,,Q
1,2.0,male,66.67460163153473,4.0,5.0,73.31276506071336,S
0,1.0,female,29.838609784612967,3.0,4.0,22.89008992159557,C
1,3.0,female,8.916696574991438,3.0,0.0,67.69029509408722,Q
1,2.0,,54.223220169947055,1.0,1.0,,S
0,2.0,male,1.6130122186565343,2.0,1.0,179.4232208394299,S
1,3.0,male,38.548145148675154,,3.0,168.7230629431507,Q
0,3.0,,16.231350310650278,,3.0,54.27147133172749,S
0,3.0,female,50.56266485039361,3.0,3.0,,C
1,1.0,male,78.37416997789032,3.0,0.0,42.64909339036261,S
1,3.0,female,37.68782959933103,,3.0,194.34239712120333,C
1,,female,65.58236226552766,5.0,3.0,112.14752353867071,C
0,,male,41.11495076913856,0.0,4.0,,C
0,2.0,male,,0.0,0.0,168.94550016392895,Q
1,3.0,male,74.50345596112345,2.0,,82.06229264094821,S
1,,male,71.30730363098783,5.0,2.0,180.34831963507182,Q
1,3.0,,63.07823674984998,4.0,,55.83203973272487,Q
1,3.0,male,,0.0,,81.67824296682605,C
0,1.0,,44.055664842191305,4.0,1.0,103.46481374406649,Q
1,3.0,female,18.687881431149115,0.0,5.0,179.05999014736116,S
0,2.0,,,0.0,2.0,174.4076991629859,
0,3.0,female,39.25283219502346,2.0,0.0,116.99923870925619,Q
1,1.0,male,66.69956317337714,,1.0,48.24622440727368,C
1,1.0,male,71.78624086067445,2.0,3.0,83.65460948888564,C
1,2.0,female,33.75498492932175,0.0,0.0,195.24844774627357,Q
0,1.0,female,2.3986511607857395,5.0,1.0,,C
1,1.0,female,69.08013334335901,3.0,2.0,157.31406224921835,Q
1,2.0,male,14.768015601607495,5.0,5.0,92.72361559547684,S
0,3.0,male,50.128675147341085,5.0,3.0,108.74141871602724,S
1,,male,2.972701134296364,5.0,3.0,88.6460518853461,C
0,3.0,female,32.56101154558458,,0.0,142.06959462208374,S
1,2.0,,78.89086386711263,5.0,5.0,171.0368477079411,S
0,3.0,male,8.954794487200445,3.0,3.0,103.93589092878989,Q
1,2.0,male,34.47175900797174,4.0,1.0,98.769154434064,C
1,3.0,female,25.26484606500622,0.0,4.0,71.35586108418741,S
0,2.0,female,72.50196174767288,1.0,2.0,39.53385538734634,C
0,3.0,male,69.67786852468106,,0.0,188.1533059606462,C
1,2.0,female,19.778202064192076,2.0,5.0,66.63554514250347,C
0,1.0,male,7.413835176984063,4.0,4.0,161.13483539698566,S
0,,male,50.54393313082828,2.0,4.0,144.49266915105747,C
0,2.0,female,27.57312823881307,1.0,0.0,159.22893205423517,C
0,3.0,female,54.094666857878984,3.0,1.0,,Q
1,3.0,,3.5374607293573437,1.0,5.0,126.55729824307495,
1,2.0,male,11.538539579021664,2.0,2.0,180.10031695949868,Q
0,3.0,female,55.22340638903883,1.0,0.0,37.700977967897266,Q
0,2.0,female,17.777281768897325,0.0,5.0,127.2089523115736,C
0,1.0,male,68.74942638522973,1.0,4.0,,Q
0,3.0,male,5.628680129100699,5.0,4.0,57.97002049511394,Q
1,1.0,female,18.023076640060395,0.0,0.0,149.44699125193318,S
1,3.0,male,,5.0,,156.8029816776662,Q
0,3.0,male,35.213012104356615,1.0,4.0,,Q
0,3.0,male,56.534287420026835,0.0,0.0,66.0121679562069,S
0,2.0,female,15.43038085970408,0.0,0.0,137.9132850828203,C
1,1.0,female,49.17963006385748,1.0,,64.32939026490361,C
0,3.0,male,58.36237940118406,4.0,0.0,,S
1,2.0,male,25.84365423345433,,5.0,95.27986470341389,S
0,3.0,male,66.48287184609434,3.0,5.0,121.5211530328079,C
1,2.0,female,48.66998869931038,3.0,4.0,86.08879637896094,Q
0,3.0,male,,0.0,3.0,,S
1,1.0,male,45.053749074109525,3.0,2.0,39.715758273045914,S
0,1.0,female,46.56410694743802,0.0,5.0,,S
0,3.0,male,,4.0,4.0,125.52417254572406,C
0,2.0,female,32.815857219490326,1.0,4.0,170.48448760084656,C
1,3.0,female,28.131016453539957,1.0,2.0,9.063181121105785,C
0,2.0,,32.671315083750954,0.0,2.0,17.91670290722893,C
1,3.0,male,61.12773649033537,0.0,4.0,94.20606349906751,C
1,2.0,male,39.120534189867136,4.0,3.0,148.85554355279692,Q
0,1.0,female,,3.0,1.0,35.7529907188305,Q
0,3.0,male,24.20043665531646,4.0,4.0,57.9720073120928,
0,1.0,female,33.84058268450939,1.0,2.0,50.2412092499524,C
1,1.0,male,63.16958802784427,1.0,0.0,82.81498764087505,C
0,3.0,female,44.13594287233927,5.0,0.0,48.874742018426375,S
1,,female,44.215223567531375,3.0,2.0,73.75674231622683,S
1,2.0,male,5.213872877409498,1.0,2.0,147.0658067390791,
0,2.0,male,32.48937335475801,5.0,1.0,124.14680344856689,C
0,1.0,male,22.387964861316867,0.0,5.0,20.830432551380113,S
0,2.0,male,79.94747470365812,1.0,2.0,129.36040491791493,S
0,2.0,female,25.36005057995251,2.0,0.0,98.03004845404662,S
